"Molecule ChEMBL ID";"Parent Molecule ChEMBL ID";"Parent Molecule Name";"Warning Type";"Warning Class";"Description";"Country";"First Withdrawn Year";"EFO ID";"EFO Term";"EFO ID for Warning Class";"References"
"CHEMBL2106643";"CHEMBL866";"MYCOPHENOLIC ACID";"Black Box Warning";"teratogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0009880";"Type: DailyMed RefID: 93763b39-ba21-449b-bdc5-254ba57154e4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=93763b39-ba21-449b-bdc5-254ba57154e4|Type: DailyMed RefID: 3a0a6ef4-fb2c-47be-82d7-d2675059c45b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3a0a6ef4-fb2c-47be-82d7-d2675059c45b|Type: FDA RefID: bc38bc5e-7f0a-4419-81ec-04726ce47421 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bc38bc5e-7f0a-4419-81ec-04726ce47421|Type: FDA RefID: b9e42ef0-de82-fb88-e053-2a95a90ad6eb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9e42ef0-de82-fb88-e053-2a95a90ad6eb|Type: FDA RefID: 5b224d7f-fecb-4531-9d27-008347777c9d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5b224d7f-fecb-4531-9d27-008347777c9d|Type: FDA RefID: 6b170816-6e5c-400c-b97b-82bbbb7d4925 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6b170816-6e5c-400c-b97b-82bbbb7d4925|Type: DailyMed RefID: d7fbf301-0b08-4b19-bfa0-e0c0067cb5ab URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7fbf301-0b08-4b19-bfa0-e0c0067cb5ab|Type: FDA RefID: 30cb1078-929b-4c0f-be1d-49ef352dfab9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=30cb1078-929b-4c0f-be1d-49ef352dfab9"
"CHEMBL960";"CHEMBL960";"LEFLUNOMIDE";"Black Box Warning";"hepatotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011052";"Type: DailyMed RefID: 40dd071a-d07f-452f-bf1a-2a23b9d22ca4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=40dd071a-d07f-452f-bf1a-2a23b9d22ca4|Type: DailyMed RefID: b9af9870-014f-4c4e-8738-bb04b30b3e85 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9af9870-014f-4c4e-8738-bb04b30b3e85|Type: DailyMed RefID: 8b365514-c859-ff93-e053-2a95a90ac698 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8b365514-c859-ff93-e053-2a95a90ac698|Type: FDA RefID: af836cd0-da42-772e-e053-2995a90ac103 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af836cd0-da42-772e-e053-2995a90ac103|Type: FDA RefID: c358276a-610e-46da-b81a-95c837af205d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c358276a-610e-46da-b81a-95c837af205d|Type: FDA RefID: af4079af-c127-476e-a2b3-53b438dc9da4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=af4079af-c127-476e-a2b3-53b438dc9da4|Type: FDA RefID: 91712aad-d96c-4ef0-97e7-b31ed18ca6d8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=91712aad-d96c-4ef0-97e7-b31ed18ca6d8"
"CHEMBL1454";"CHEMBL1454";"LEVAMISOLE";"Withdrawn";"None";"Adverse effects that cause encephalitis and mortality";"['China', 'Vietnam']";"[2000, 2000]";"PATO:0001422";"dead";"None";"Type: WHO RefID: EDM-QSM-2001.3 URL: https://www.who.int/publications/i/item/EDM-QSM-2001.3"
"CHEMBL388590";"CHEMBL388590";"BENZBROMARONE";"Withdrawn";"None";"Unfavourable benefit-risk evaluation";"['France', 'Portugal']";"[2003, 2003]";"None";"None";"None";"Type: WHO RefID: WHO/PSM/QSM/2005.2 URL: https://apps.who.int/iris/handle/10665/66869"
"CHEMBL3989768";"CHEMBL592";"LEVORPHANOL";"Black Box Warning";"respiratory toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011060";"Type: DailyMed RefID: 85b9fc9e-e09f-4297-af8f-c9b338f78503 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=85b9fc9e-e09f-4297-af8f-c9b338f78503|Type: DailyMed RefID: 4324909e-bbdc-4fea-b482-4fc67454341a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4324909e-bbdc-4fea-b482-4fc67454341a|Type: FDA RefID: d7587868-561c-4e04-b02c-36a4b653a762 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d7587868-561c-4e04-b02c-36a4b653a762|Type: FDA RefID: 438cf3ea-04fe-4626-9f0f-adcda7633651 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=438cf3ea-04fe-4626-9f0f-adcda7633651|Type: FDA RefID: 6e7ca993-c8b9-4510-a2b0-5bcc678d2571 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6e7ca993-c8b9-4510-a2b0-5bcc678d2571|Type: FDA RefID: deed8652-9b9d-48b4-8c3e-9fdd7c46237e URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=deed8652-9b9d-48b4-8c3e-9fdd7c46237e"
"CHEMBL1200492";"CHEMBL623";"NEFAZODONE";"Black Box Warning";"psychiatric toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011059";"Type: DailyMed RefID: 0bd4c34a-4f43-4c84-8b98-1d074cba97d5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0bd4c34a-4f43-4c84-8b98-1d074cba97d5|Type: DailyMed RefID: 51ff7db5-aaf9-4c3c-86e6-958ebf16b60f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=51ff7db5-aaf9-4c3c-86e6-958ebf16b60f"
"CHEMBL1742471";"CHEMBL1742471";"EBROTIDINE";"Withdrawn";"None";"reports of serious liver dysfunction particularly on long-term treatment and when the drug was administered with anti-inflammatory agents and corticosteroids";"['Peru', 'Spain']";"[1998, 1998]";"EFO:0009878";"drug interaction";"None";"Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL4084119";"CHEMBL4084119";"LIRAGLUTIDE";"Black Box Warning";"carcinogenicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011046";"Type: DailyMed RefID: 5a9ef4ea-c76a-4d34-a604-27c5b505f5a4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5a9ef4ea-c76a-4d34-a604-27c5b505f5a4|Type: DailyMed RefID: 3946d389-0926-4f77-a708-0acb8153b143 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3946d389-0926-4f77-a708-0acb8153b143|Type: FDA RefID: 1d18f106-0584-4fee-97ab-32771a64b809 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1d18f106-0584-4fee-97ab-32771a64b809|Type: FDA RefID: 2100ec49-57b2-4330-ab5f-057ce9b7e4d0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2100ec49-57b2-4330-ab5f-057ce9b7e4d0|Type: FDA RefID: 14bf9812-14ee-46ce-93b1-686e4906cbbc URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=14bf9812-14ee-46ce-93b1-686e4906cbbc"
"CHEMBL1201740";"CHEMBL255863";"NILOTINIB";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: DailyMed RefID: 6093952a-5248-45cb-ad17-33716a411146 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6093952a-5248-45cb-ad17-33716a411146|Type: FDA RefID: d288d165-3505-49bb-9b2e-124490d65f49 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d288d165-3505-49bb-9b2e-124490d65f49"
"CHEMBL421701";"CHEMBL1185568";"DITHIAZANINE";"Withdrawn";"metabolic toxicity";"fatal cases of severe acidosis and shock";"['Chad', 'France', 'Italy', 'Cuba']";"[1964, 1964, 1964, 1964]";"EFO:1000014";"acidosis";"EFO:0011054";"Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL1201115";"CHEMBL768";"ESMOLOL";"Withdrawn";"drug misuse";"Increased risk of medication errors resulting in serious adverse events, including deaths";"['United States']";"[2010]";"EFO:0011049";"drug misuse";"EFO:0011049";"Type: USGPO RefID: FR-2014-07-02/pdf/2014-15371.pdf URL: https://www.govinfo.gov/content/pkg/FR-2014-07-02/pdf/2014-15371.pdf"
"CHEMBL437";"CHEMBL437";"SULFATHIAZOLE";"Withdrawn";"hematological toxicity";"renal complications, rash, fever, blood dyscrasias, and liver damage";"['United States', 'Philippines', 'Dominican Republic']";"[1970, 1970, 1970]";"EFO:0005803";"hematologic disease";"EFO:0011051";"Type: USGPO RefID: FR-1998-10-08/html/98-26923.htm URL: https://www.govinfo.gov/content/pkg/FR-1998-10-08/html/98-26923.htm"
"CHEMBL1743047";"CHEMBL1743047";"NECITUMUMAB";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: DailyMed RefID: 89bcf553-669a-40b0-a9d7-67a5c1d2f591 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=89bcf553-669a-40b0-a9d7-67a5c1d2f591"
"CHEMBL316561";"CHEMBL316561";"PROGLUMIDE";"Withdrawn";"respiratory toxicity";"Respiratory Reaction";"['Germany']";"[1989]";"None";"None";"EFO:0011060";"Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134"
"CHEMBL1201589";"CHEMBL1201589";"OMALIZUMAB";"Black Box Warning";"immune system toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011053";"Type: DailyMed RefID: 7f6a2191-adfb-48b9-9bfa-0d9920479f0d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=7f6a2191-adfb-48b9-9bfa-0d9920479f0d"
"CHEMBL57";"CHEMBL57";"NEVIRAPINE";"Black Box Warning";"immune system toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011053";"Type: DailyMed RefID: effb86cc-4b80-4fac-aaa3-9f373b3d0f7d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=effb86cc-4b80-4fac-aaa3-9f373b3d0f7d|Type: DailyMed RefID: 397abf17-eb19-44b0-8b69-cddc72a0d752 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=397abf17-eb19-44b0-8b69-cddc72a0d752|Type: DailyMed RefID: 24fd285a-bec3-41b5-9026-b263da83c54f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24fd285a-bec3-41b5-9026-b263da83c54f"
"CHEMBL1562610";"CHEMBL509";"MECLOFENAMIC ACID";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: DailyMed RefID: 96f19af4-de8f-4fd7-90d8-55fe6ebdd81d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=96f19af4-de8f-4fd7-90d8-55fe6ebdd81d"
"CHEMBL1201574";"CHEMBL1201574";"ONABOTULINUMTOXINA";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL522038";"CHEMBL522038";"XIMELAGATRAN";"Withdrawn";"hepatotoxicity";"severe liver injury during longer-term (more than 11 days) treatment";"['Worldwide']";"[2006]";"EFO:0011052";"hepatotoxicity";"EFO:0011052";"Type: EMA RefID: news/astrazeneca-withdraws-its-application-ximelagatran-36-mg-film-coated-tablets URL: https://www.ema.europa.eu/en/news/astrazeneca-withdraws-its-application-ximelagatran-36-mg-film-coated-tablets|Type: Other RefID: https://link.springer.com/content/pdf/10.2165/00128415-200610890-00005.pdf?pdf=button URL: https://link.springer.com/content/pdf/10.2165/00128415-200610890-00005.pdf?pdf=button|Type: EMA RefID: news/astrazeneca-withdraws-its-application-ximelagatran-36-mg-film-coated-tablets URL: https://www.ema.europa.eu/en/news/astrazeneca-withdraws-its-application-ximelagatran-36-mg-film-coated-tablets|Type: Other RefID: https://link.springer.com/content/pdf/10.2165/00128415-200610890-00005.pdf?pdf=button URL: https://link.springer.com/content/pdf/10.2165/00128415-200610890-00005.pdf?pdf=button"
"CHEMBL717";"CHEMBL717";"MEDROXYPROGESTERONE ACETATE";"Black Box Warning";"vascular toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011062";"Type: DailyMed RefID: 9eb200b0-db96-4a51-87ea-04db862978c8 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9eb200b0-db96-4a51-87ea-04db862978c8|Type: DailyMed RefID: 0df6fd1e-7d9c-4a38-848c-1e562e211c91 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0df6fd1e-7d9c-4a38-848c-1e562e211c91|Type: DailyMed RefID: 816b9fd2-bc55-496b-846a-cabe7bbdecd6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=816b9fd2-bc55-496b-846a-cabe7bbdecd6|Type: FDA RefID: 93b7c9e8-fa4a-4b6f-879f-d71fd251e349 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=93b7c9e8-fa4a-4b6f-879f-d71fd251e349|Type: FDA RefID: a36c89b7-9463-4d00-a4d3-021d77090077 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a36c89b7-9463-4d00-a4d3-021d77090077|Type: FDA RefID: e69019a5-90c0-4be7-ad1f-b8b44baa97e6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e69019a5-90c0-4be7-ad1f-b8b44baa97e6"
"CHEMBL2105395";"CHEMBL2105395";"OSPEMIFENE";"Black Box Warning";"neurotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011057";"Type: DailyMed RefID: 8462d6ab-e3cd-4efa-a360-75bf8f917287 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8462d6ab-e3cd-4efa-a360-75bf8f917287|Type: FDA RefID: d81096c9-abe6-6563-e053-2a95a90a341b URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d81096c9-abe6-6563-e053-2a95a90a341b"
"CHEMBL395429";"CHEMBL395429";"OXYTOCIN";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
"CHEMBL686";"CHEMBL686";"MEFENAMIC ACID";"Black Box Warning";"neurotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011057";"Type: DailyMed RefID: d15733a9-d5fd-4d5f-86ce-e7ed8c706c7f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d15733a9-d5fd-4d5f-86ce-e7ed8c706c7f|Type: DailyMed RefID: 4b0788cd-bdca-4fa5-9eba-01a270613aab URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b0788cd-bdca-4fa5-9eba-01a270613aab|Type: FDA RefID: d0291319-ab3e-20c8-e053-2a95a90afabb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d0291319-ab3e-20c8-e053-2a95a90afabb|Type: FDA RefID: f8b1a4a2-83fc-6b4b-e053-6394a90ac46a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f8b1a4a2-83fc-6b4b-e053-6394a90ac46a|Type: FDA RefID: 1e927779-411a-b5f5-e063-6394a90aae93 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e927779-411a-b5f5-e063-6394a90aae93"
"CHEMBL1200436";"CHEMBL1200436";"OXANDROLONE";"Black Box Warning";"hepatotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011052";"Type: DailyMed RefID: 8e6af85f-e44e-4c47-8a1a-7c5cb7893167 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8e6af85f-e44e-4c47-8a1a-7c5cb7893167|Type: DailyMed RefID: a6f42739-5bfc-4b76-8795-e93fa58f3d29 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6f42739-5bfc-4b76-8795-e93fa58f3d29"
"CHEMBL428647";"CHEMBL428647";"PACLITAXEL";"Black Box Warning";"hematological toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011051";"Type: DailyMed RefID: fec9ddee-53a9-4a61-ad0a-be6b604de084 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fec9ddee-53a9-4a61-ad0a-be6b604de084|Type: DailyMed RefID: a6c24189-293f-42ca-b969-75870bb55af0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6c24189-293f-42ca-b969-75870bb55af0|Type: DailyMed RefID: e1703128-7921-411d-b3bb-7c937865d599 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e1703128-7921-411d-b3bb-7c937865d599|Type: DailyMed RefID: 31dea098-40f7-4785-844c-5030c6c3f12d URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=31dea098-40f7-4785-844c-5030c6c3f12d|Type: DailyMed RefID: 24d10449-2936-4cd3-b7db-a7683db721e4 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=24d10449-2936-4cd3-b7db-a7683db721e4|Type: FDA RefID: 4e1bf850-d616-4ff3-b62a-2057dddc3dfe URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4e1bf850-d616-4ff3-b62a-2057dddc3dfe|Type: FDA RefID: 0ab36ac8-0536-4677-b7d0-0d5f9561f76f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0ab36ac8-0536-4677-b7d0-0d5f9561f76f|Type: FDA RefID: e47c2c34-0466-4219-be6f-97e4231ed55f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e47c2c34-0466-4219-be6f-97e4231ed55f|Type: FDA RefID: 5721b9bf-c3c1-4b73-b96c-5fbe3147b6a5 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5721b9bf-c3c1-4b73-b96c-5fbe3147b6a5"
"CHEMBL686";"CHEMBL686";"MEFENAMIC ACID";"Black Box Warning";"cardiotoxicity";"None";"['United States']";"[None]";"None";"None";"EFO:1001482";"Type: DailyMed RefID: d15733a9-d5fd-4d5f-86ce-e7ed8c706c7f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d15733a9-d5fd-4d5f-86ce-e7ed8c706c7f|Type: DailyMed RefID: 4b0788cd-bdca-4fa5-9eba-01a270613aab URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4b0788cd-bdca-4fa5-9eba-01a270613aab|Type: FDA RefID: d0291319-ab3e-20c8-e053-2a95a90afabb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d0291319-ab3e-20c8-e053-2a95a90afabb|Type: FDA RefID: f8b1a4a2-83fc-6b4b-e053-6394a90ac46a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f8b1a4a2-83fc-6b4b-e053-6394a90ac46a|Type: FDA RefID: 1e927779-411a-b5f5-e063-6394a90aae93 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1e927779-411a-b5f5-e063-6394a90aae93"
"CHEMBL187709";"CHEMBL187709";"TRIPARANOL";"Withdrawn";"occular toxicity";"Cataracts, Alopecia, lchthyosis";"['France', 'United States']";"[1962, 1962]";"MONDO:0005129";"cataract";"EFO:0020928";"Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134"
"CHEMBL605";"CHEMBL640";"PROCAINAMIDE";"Black Box Warning";"dermatological toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011048";""
"CHEMBL56367";"CHEMBL56367";"NIMESULIDE";"Withdrawn";"nephrotoxicity";"Hepatoxicity and neonatal renal failure";"['Ireland', 'Bhutan', 'Nigeria']";"[2005, 2005, 2005]";"EFO:1002048";"kidney failure";"EFO:0011056";"Type: WHO RefID: 978-92-4-001477-0 URL: https://www.who.int/publications/i/item/9789240014770"
"CHEMBL1071";"CHEMBL1071";"OXAPROZIN";"Black Box Warning";"gastrointestinal toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011050";"Type: DailyMed RefID: 53d958ba-7a60-461b-8622-b73831a00725 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=53d958ba-7a60-461b-8622-b73831a00725|Type: DailyMed RefID: 6bb78fd2-5d6f-1b41-e053-2991aa0af497 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb78fd2-5d6f-1b41-e053-2991aa0af497|Type: DailyMed RefID: ea1de47e-3101-4414-817c-0a098af8988c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ea1de47e-3101-4414-817c-0a098af8988c|Type: FDA RefID: db349233-9f09-471c-aeee-f91338d2ffe9 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=db349233-9f09-471c-aeee-f91338d2ffe9|Type: FDA RefID: 42f56cc8-9843-4786-9bc6-5699a06676be URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=42f56cc8-9843-4786-9bc6-5699a06676be|Type: FDA RefID: c3582c13-18e0-486d-b40a-ce4b889cdf71 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=c3582c13-18e0-486d-b40a-ce4b889cdf71"
"CHEMBL1200609";"CHEMBL490";"PAROXETINE";"Black Box Warning";"psychiatric toxicity";"None";"['United States']";"[None]";"None";"None";"EFO:0011059";"Type: DailyMed RefID: 50361fc8-8fba-1c45-e054-00144ff88e88 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=50361fc8-8fba-1c45-e054-00144ff88e88|Type: DailyMed RefID: 2c5836c3-2099-452e-b6af-d2d50dc359fd URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2c5836c3-2099-452e-b6af-d2d50dc359fd|Type: DailyMed RefID: 50fe88bd-f0dd-5fad-e054-00144ff8d46c URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=50fe88bd-f0dd-5fad-e054-00144ff8d46c|Type: FDA RefID: 502311b3-b617-4cbd-a3ab-a60f2c62880a URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=502311b3-b617-4cbd-a3ab-a60f2c62880a"
"CHEMBL566315";"CHEMBL566315";"OBETICHOLIC ACID";"Withdrawn";"None";"benefits are no longer considered to outweigh its risks";"['European Union']";"[2024]";"None";"None";"None";"Type: EMA RefID: news/ema-recommends-revoking-conditional-marketing-authorisation-ocaliva URL: https://www.ema.europa.eu/en/news/ema-recommends-revoking-conditional-marketing-authorisation-ocaliva"
"CHEMBL2355333";"CHEMBL37744";"ZIMELDINE";"Withdrawn";"neurotoxicity";"Guillan-Barre Syndrome, hepatotoxicity";"['Worldwide']";"[1983]";"EFO:0007292";"Guillain-Barre syndrome";"EFO:0011057";"Type: DOI RefID: 10.1177/009286150103500134 URL: https://doi.org/10.1177/009286150103500134|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf|Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL1228";"CHEMBL1228";"OXYPHENBUTAZONE ANHYDROUS";"Withdrawn";"None";"severe adverse reactions.";"['Ethiopia', 'France', 'Germany', 'United States', 'United Kingdom', 'Sweden', 'Bangladesh', 'Cyprus']";"[1984, 1984, 1984, 1984, 1984, 1984, 1984, 1984]";"EFO:0009658";"adverse effect";"None";"Type: WHO RefID: CL12.pdf URL: https://www.un.org/esa/coordination/CL12.pdf"
"CHEMBL1200825";"CHEMBL651";"METHADONE";"Black Box Warning";"misuse";"None";"['United States']";"[None]";"None";"None";"EFO:0011049";"Type: DailyMed RefID: 802ab399-479b-4271-a2a7-07aadde91cff URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=802ab399-479b-4271-a2a7-07aadde91cff|Type: DailyMed RefID: 8f4cf84e-165c-489d-a668-0f715053f196 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=8f4cf84e-165c-489d-a668-0f715053f196|Type: DailyMed RefID: d0e6a966-179a-45e0-8444-4c1b8523f8d2 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d0e6a966-179a-45e0-8444-4c1b8523f8d2|Type: DailyMed RefID: 2c560dba-8b7e-4ba1-a390-30fff6af8aeb URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=2c560dba-8b7e-4ba1-a390-30fff6af8aeb|Type: DailyMed RefID: 9ec58c52-1baf-4d56-aed2-6a853151ed92 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9ec58c52-1baf-4d56-aed2-6a853151ed92|Type: FDA RefID: f0366917-f745-4b01-a662-a98a7d80b4a0 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f0366917-f745-4b01-a662-a98a7d80b4a0|Type: FDA RefID: b292fc4f-ccc8-4e6b-8d0b-cdb874db95ee URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b292fc4f-ccc8-4e6b-8d0b-cdb874db95ee|Type: FDA RefID: 50f14803-78c0-4d19-8b5d-9a9c17582ac1 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=50f14803-78c0-4d19-8b5d-9a9c17582ac1|Type: FDA RefID: f935effe-e5b2-4bf7-bbde-6e80bb99076f URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f935effe-e5b2-4bf7-bbde-6e80bb99076f|Type: FDA RefID: db52fdc0-765a-4fad-a8f9-ef98c6e4b898 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=db52fdc0-765a-4fad-a8f9-ef98c6e4b898"
"CHEMBL1200794";"CHEMBL963";"OXYMORPHONE";"Black Box Warning";"misuse";"None";"['United States']";"[None]";"None";"None";"EFO:0011049";"Type: DailyMed RefID: 95804e72-232d-425d-b23d-a66f43bdf0c6 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=95804e72-232d-425d-b23d-a66f43bdf0c6|Type: DailyMed RefID: 3f4e703a-e398-42fd-8759-e398c79955f1 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3f4e703a-e398-42fd-8759-e398c79955f1|Type: FDA RefID: 0ecfcef9-a30f-402c-a650-19186dc5bae3 URL: https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=0ecfcef9-a30f-402c-a650-19186dc5bae3"
"CHEMBL1430";"CHEMBL1430";"PENICILLAMINE";"Black Box Warning";"None";"None";"['United States']";"[None]";"None";"None";"None";""
